"pid","assessed_value"
7829,190751.327170827
7830,74567.8954222625
7831,186398.139702704
7832,258418.033454952
7833,104397.495571453
7834,450052.314424292
7835,272812.231507041
7836,240529.897846524
7837,65714.257377785
7838,326717.51211441
7839,0
7840,392457.136044888
7841,196709.626769538
7842,221323.093057005
7843,318944.64496369
7844,729249.125593713
7845,258962.285356751
7846,52944.6906631974
7847,32675.6015665329
7848,62380.8246579501
7849,354826.74184577
7850,0
7851,147258.644372253
7852,40524.8491557701
7853,40246.7444439373
7854,68594.323493554
7855,576773.244029139
7856,60256.9703207963
7857,166977.817019631
7858,145178.264110001
7859,317374.993149839
7860,161014.681976192
7861,382017.579702718
7862,182601.44022333
7863,235666.943440369
7864,85071.2537584124
7865,307417.065345143
7866,161738.528114827
7867,131999.042809707
7868,281865.087423222
7869,191274.372027301
7870,209821.625702004
7871,202842.587382055
7872,165193.878185807
7873,112816.80805135
7874,565192.648312627
7875,198888.625834697
7876,532760.022039147
7877,137134.691528958
7878,810055.140635708
7879,285249.4567002
7880,165157.995716871
7881,188265.597019115
7882,87873.1597560739
7883,190421.361824273
7884,83272.312337978
7885,116587.702858864
7886,158127.001505623
7887,383779.308385447
7888,56573.5536513575
7889,35103.0208307551
7890,12932.2426133318
7891,163550.5476749
7892,178103.235013076
7893,338287.932183104
7894,123162.885373092
7895,461275.581002628
7896,339852.068940393
7897,133944.663930728
7898,222547.872267201
7899,132656.651161098
7900,98782.8128076794
7901,736960.633146171
7902,141523.358384782
7903,163149.595050799
7904,755601.239434751
7905,97458.29629406
7906,180485.477257627
7907,223215.166685274
7908,163877.774194345
7909,165801.470260916
7910,16958.0044659901
7911,273580.312920763
7912,41431.9990990199
7913,496511.392395536
7914,161124.205267697
7915,209019.192035175
7916,153358.139961965
7917,26646.1859432607
7918,149947.707150548
7919,888230.942528004
7920,294839.695303942
7921,209698.876455723
7922,273652.411808489
7923,363675.827110005
7924,410614.041686161
7925,236674.119186841
7926,3524.98873911821
7927,106468.636356215
7928,191657.118050728
7929,104880.586795009
7930,190132.17829934
7931,142430.798894751
7932,368458.744247542
7933,404948.48710999
7934,315333.445970766
7935,35425.1685932385
7936,281472.29503552
7937,180634.09738159
7938,153349.779174812
7939,17639.2366779089
7940,219719.653659217
7941,0
7942,172015.388737986
7943,202025.375682285
7944,355944.293941695
7945,81150.3180782728
7946,266995.751132223
7947,232165.235937554
7948,307152.31118455
7949,379948.483351734
7950,390722.845412068
7951,488459.925150594
7952,863120.582783821
7953,69287.6778684955
7954,123963.093827416
7955,989701.280547707
7956,463926.148323065
7957,0
7958,207465.582854795
7959,144543.75602411
7960,197881.994322767
7961,134342.745057525
7962,234426.936963994
7963,166515.458915096
7964,392332.972196986
7965,42493.9613657892
7966,419189.415003869
7967,210981.204841306
7968,74004.0033236087
7969,225047.193702732
7970,57182.6417067644
7971,157524.399415083
7972,124297.72974723
7973,194217.657985442
7974,63285.5243542501
7975,167039.801006322
7976,293407.589991462
7977,157347.052221044
7978,185941.080151556
7979,79214.6682666742
7980,145630.253362612
7981,196415.623762963
7982,310215.533833674
7983,169605.448382799
7984,26682.3186642862
7985,226507.312074406
7986,114554.767684663
7987,240856.229091048
7988,178300.553686823
7989,194767.717303513
7990,178805.420604637
7991,1249106.07428185
7992,187475.689343913
7993,108962.696940742
7994,460777.931147361
7995,160340.977011536
7996,129935.590693517
7997,340946.480093753
7998,60969.7567893256
7999,419144.44690729
8000,1164402.50121498
8001,51052.396322434
8002,225456.181733365
8003,519170.255018215
8004,456340.179772817
8005,356100.256522034
8006,623102.348130652
8007,67986.6144533069
8008,104460.020222392
8009,352707.98975942
8010,18508.9847390518
8011,57256.7634044872
8012,299711.012222799
8013,186047.422115097
8014,144237.92728355
8015,157145.742656865
8016,118560.075552005
8017,217270.679194333
8018,198361.634632783
8019,180222.86040064
8020,95150.2887504286
8021,459775.125759339
8022,88223.0499541852
8023,138025.365092239
8024,717317.785144049
8025,15084.080070076
8026,173496.054108567
8027,889390.62315194
8028,175924.69345817
8029,22187.8351570268
8030,307910.590977617
8031,192474.726674578
8032,340950.979466776
8033,563941.602282571
8034,257216.629713473
8035,201813.231894143
8036,766343.135769669
8037,287699.386329503
8038,882257.476968028
8039,103837.925041633
8040,443362.441822138
8041,26993.9856423829
8042,609817.714240677
8043,286104.615632722
8044,134049.680118602
8045,113896.894148409
8046,131468.209851102
8047,218588.84757941
8048,267807.148147784
8049,67400.5890438056
8050,329959.522001492
8051,206287.423108078
8052,578032.863880108
8053,174628.688468115
8054,97515.0736228271
8055,78298.2720354098
8056,47087.293963672
8057,23897.780219913
8058,175632.513246358
8059,222879.715702732
8060,193013.876916999
8061,1003672.02860641
8062,352180.960823309
8063,448732.913743507
8064,350744.279702277
8065,987920.496813651
8066,218000.007948708
8067,183951.80713834
8068,508366.26693632
8069,103016.289203465
8070,49553.7700774978
8071,67477.3489443938
8072,196569.080147461
8073,709719.333548484
8074,51197.2444424895
8075,130619.45222957
8076,266191.702546119
8077,215107.135890396
8078,567163.111712982
8079,45565.0761619809
8080,28202.5956987956
8081,602170.668242581
8082,183495.968686707
8083,103846.227199979
8084,190117.291840084
8085,35375.4162362093
8086,252136.423884022
8087,204215.246256791
8088,250867.551617484
8089,386958.638368092
8090,183500.021689839
8091,143596.067732673
8092,268162.814613289
8093,763793.439785814
8094,263728.529781151
8095,69031.4605854711
8096,13845.2316775488
8097,10226.1391597828
8098,224518.893532505
8099,80603.0680719859
8100,111928.788480189
8101,164381.073536933
8102,31157.0092080403
8103,45186.8650198446
8104,0
8105,602585.146918602
8106,501792.614977527
8107,106165.111045043
8108,149506.59529565
8109,103821.264500315
8110,44960.7964370539
8111,227556.64539529
8112,131912.766626347
8113,257.015514490253
8114,142347.494437509
8115,337937.973014341
8116,689642.256019394
8117,185283.755770156
8118,401793.68301459
8119,148897.419657196
8120,231781.25393203
8121,82196.7412145885
8122,554881.283783941
8123,174448.365306814
8124,176383.529180168
8125,609429.950621628
8126,143957.779922694
8127,453660.99529289
8128,72216.2770394995
8129,102172.093374067
8130,325242.248068439
8131,214276.263831729
8132,92574.5516183432
8133,323665.98776581
8134,95912.7600129768
8135,766574.982892944
8136,104525.333533763
8137,26032.3191814233
8138,330862.914975188
8139,0
8140,417668.476731033
8141,218106.881040012
8142,64787.3365386354
8143,476875.606648843
8144,666405.267332654
8145,318521.875653317
8146,323635.931623659
8147,336250.613889692
8148,265474.22344034
8149,689742.376263943
8150,347383.969719839
8151,145793.333060886
8152,1064216.90258635
8153,217470.347914589
8154,103365.520931925
8155,125681.632866167
8156,315276.27302449
8157,106021.229545179
8158,174975.955210373
8159,228957.256747678
8160,428572.554356648
8161,215091.488419334
8162,728936.495894252
8163,372470.142803454
8164,151071.48296878
8165,461698.82965593
8166,187562.071728002
8167,247663.768189438
8168,462950.036873235
8169,243995.333376681
8170,38989.2291852505
8171,16661.6278317964
8172,310397.6708315
8173,421687.75740159
8174,170774.75572413
8175,0
8176,259743.130653184
8177,585328.968311555
8178,480202.061136529
8179,137129.560185806
8180,467972.805888819
8181,120156.314950123
8182,253422.119791237
8183,304200.334132756
8184,65074.8840141472
8185,172164.740519077
8186,69165.5247315046
8187,27973.7553582604
8188,338840.567534449
8189,209327.469576366
8190,193303.314847267
8191,426014.672206223
8192,284736.113153653
8193,179098.512082036
8194,54695.7201294181
8195,290697.669673862
8196,320332.691649521
8197,200514.082290846
8198,127511.653414577
8199,264466.016046499
8200,711477.779609247
8201,112248.98594728
8202,204164.608503774
8203,136353.286180986
8204,1218860.45069709
8205,200013.625767501
8206,338451.566586127
8207,223680.432702193
8208,206919.437400507
8209,94043.5475634667
8210,266069.697798947
8211,357500.190514799
8212,101306.018489403
8213,156876.053321437
8214,249830.10072073
8215,436.349832317792
8216,461248.46248278
8217,88791.8108057372
8218,193711.670700292
8219,988016.797239864
8220,150062.60505318
8221,95058.2267098922
8222,222115.273341244
8223,106834.779364698
8224,420063.043095279
8225,178490.813171847
8226,85347.1269461985
8227,215840.056743356
8228,285892.803110551
8229,339374.78225362
8230,52982.4691860169
8231,167255.206843131
8232,173466.285576357
8233,154310.762186304
8234,48504.049800169
8235,255538.762574956
8236,32617.7994353785
8237,378508.864580996
8238,173479.654314796
8239,386510.444570507
8240,195483.467321313
8241,144282.736251668
8242,276430.937360525
8243,252481.307430318
8244,695220.37058071
8245,174420.657452856
8246,152234.498951468
8247,105182.794025845
8248,189773.744530551
8249,260688.817143428
8250,147709.056239515
8251,240986.020800911
8252,167976.072792754
8253,74070.8295845645
8254,152354.145686364
8255,764551.167305893
8256,434397.298403798
8257,99266.1325452654
8258,221036.374789468
8259,519924.212845047
8260,395315.07704979
8261,251524.142243118
8262,130266.16225244
8263,139877.335452981
8264,110062.745145797
8265,141298.609118396
8266,72275.5379545475
8267,1808209.57615729
8268,238300.554279519
8269,108919.360643816
8270,89537.3355243066
8271,214398.215884198
8272,244484.35358962
8273,303843.025329082
8274,414541.931704138
8275,440062.285278599
8276,186646.239934355
8277,88267.8313383365
8278,750145.985391094
8279,242966.326600403
8280,242970.067668911
8281,190548.499144422
8282,116096.909399802
8283,443194.317120405
8284,133737.437128035
8285,114074.813151269
8286,268081.22726737
8287,542090.104221958
8288,47284.8493459042
8289,58335.6543177448
8290,491106.965551118
8291,344358.562834682
8292,215796.86530666
8293,79351.8131314205
8294,326532.663838735
8295,194986.847042972
8296,26645.757915317
8297,250577.167006258
8298,193138.592518924
8299,255800.370741696
8300,595025.697623392
8301,256522.858240875
8302,420801.52334429
8303,591341.374485557
8304,260673.088000093
8305,55519.6796194188
8306,775561.035444596
8307,358694.824907714
8308,796197.476322287
8309,236317.871275562
8310,431842.873862754
8311,131045.1400541
8312,114239.340374644
8313,181137.926294752
8314,12995.8423072309
8315,287134.922958952
8316,283925.985632159
8317,255467.143345731
8318,274193.077811886
8319,304856.897806157
8320,181798.436920165
8321,170544.0739735
8322,404430.611380729
8323,175476.254202015
8324,244777.928357164
8325,112647.616862985
8326,0
8327,189580.111150507
8328,142457.835032211
8329,165677.199055064
8330,187674.076649271
8331,635721.9826823
8332,136113.381534624
8333,43833.4467492165
8334,397549.229092332
8335,337920.239733808
8336,273250.611455451
8337,183365.394732432
8338,128643.834412673
8339,180351.741846761
8340,129529.746759032
8341,165381.949956732
8342,907120.256151871
8343,186485.68623923
8344,70446.7699660668
8345,362889.866355615
8346,167219.293329235
8347,168662.216821495
8348,293209.599072753
8349,278404.560820957
8350,48104.4952373736
8351,323850.590002115
8352,722186.916850557
8353,107872.638582017
8354,273233.111541415
8355,251506.318106679
8356,631872.306584046
8357,39323.8460494954
8358,362272.359574124
8359,111185.611503307
8360,288971.019217702
8361,57328.3683545069
8362,95807.6840440628
8363,241903.084190731
8364,293846.192955762
8365,201628.318322011
8366,222149.685837187
8367,310922.921913159
8368,185141.323074422
8369,24701.493521389
8370,203271.910392092
8371,188189.00107916
8372,361042.947137904
8373,232852.099544371
8374,238657.804933617
8375,511263.943176263
8376,25307.1703391156
8377,220185.235556544
8378,150107.89387423
8379,166301.267936254
8380,1937638.62328228
8381,349811.475694814
8382,335085.939117352
8383,228976.309083265
8384,384926.403432556
8385,22438.4826468186
8386,177365.027676486
8387,126876.281490066
8388,115757.086975481
8389,174843.557933877
8390,449034.476206243
8391,397781.60565576
8392,347133.212203647
8393,22697.1780814165
8394,268883.662307767
8395,354834.521161887
8396,164381.133908902
8397,197885.658197995
8398,498795.992565148
8399,299472.972153212
8400,55465.7031266221
8401,1016555.71825978
8402,132266.674810559
8403,200877.065746862
8404,222495.963278535
8405,301295.697418568
8406,184456.413595829
8407,41632.2201574791
8408,297468.052174305
8409,64181.2146618792
8410,239747.919274791
8411,138749.054726084
8412,190246.84087332
8413,221764.012301246
8414,356406.685306495
8415,249751.931628904
8416,278609.027742558
8417,83299.6218001293
8418,112909.99701185
8419,127733.061259644
8420,57070.9242955777
8421,226235.168566293
8422,100839.222649587
8423,143158.704145879
8424,267280.391240316
8425,101053.164706105
8426,59352.835197782
8427,1260205.62839475
8428,116375.853882139
8429,154850.223735274
8430,194321.950911302
8431,386160.721637361
8432,720822.935135774
8433,240964.230798074
8434,269089.039409792
8435,63939.3598412091
8436,249112.001060935
8437,291248.175062831
8438,169889.932798708
8439,262963.457744613
8440,183913.320120034
8441,117901.129157735
8442,221219.996712287
8443,84174.5124984637
8444,172963.239038992
8445,110910.110080238
8446,305500.14493018
8447,332938.137809984
8448,176992.102820728
8449,257640.557232654
8450,66547.4163510815
8451,71763.6375754586
8452,36989.739469156
8453,100334.474109083
8454,148824.075850811
8455,219735.872806273
8456,842625.460450998
8457,58747.8251733105
8458,709087.41113034
8459,52444.6726065937
8460,634923.767289849
8461,36837.627615018
8462,148352.78744075
8463,228816.682534709
8464,236017.81694104
8465,318892.495134034
8466,19625.0055444238
8467,386327.848301758
8468,252705.621551954
8469,197705.261193442
8470,433324.937241812
8471,165737.851625109
8472,522856.224034219
8473,215053.780300053
8474,39560.0616149613
8475,111787.484957262
8476,142457.729143754
8477,245995.575537754
8478,219094.020848857
8479,297165.059114576
8480,159475.629265274
8481,141420.902169629
8482,134367.528277819
8483,116653.48183015
8484,159381.33988767
8485,429151.78996333
8486,76239.6128260786
8487,1299046.50332353
8488,576529.134317508
8489,992416.671132221
8490,806924.637498554
8491,551467.357805634
8492,119313.919561193
8493,85322.6978878932
8494,183547.96161749
8495,161467.34404543
8496,117461.214153748
8497,170959.987156104
8498,116180.778381361
8499,133718.791860891
8500,270263.634443636
8501,186342.793405693
8502,130618.542766725
8503,105059.250050176
8504,314912.898968127
8505,41323.2309608018
8506,759007.108740472
8507,99231.903294302
8508,66201.7809869307
8509,206518.879558454
8510,502807.749088251
8511,199413.836774602
8512,134372.499487917
8513,552699.275197878
8514,44661.3773421278
8515,217883.785818985
8516,384067.896247491
8517,277995.123646917
8518,100912.205498443
8519,233755.92986496
8520,395844.629045083
8521,567367.05442036
8522,28666.390867557
8523,142749.407788315
8524,172975.113535026
8525,184525.655590791
8526,218797.323900393
8527,19901.7009798196
8528,320570.886036419
8529,247707.658173748
8530,138136.593958444
8531,355569.058923132
8532,552208.962415113
8533,239910.222672299
8534,238423.558396525
8535,409488.551204394
8536,77759.346016925
8537,107957.921426659
8538,75205.1470483266
8539,1197447.56716869
8540,494915.409699678
8541,249113.076867188
8542,681255.509830182
8543,111109.643949683
8544,59261.1882171202
8545,231047.411851802
8546,139339.401451561
8547,75524.9087780251
8548,980350.983275118
8549,173494.940202048
8550,513633.312982584
8551,219598.185061999
8552,108924.575911451
8553,534726.287745246
8554,288632.653449069
8555,778926.556390445
8556,95288.2788789933
8557,84016.2172855978
8558,274397.666683498
8559,42448.6773158157
8560,695517.787988524
8561,119839.382627694
8562,487233.266567325
8563,227020.439511393
8564,208902.071259539
8565,149403.850399099
8566,178675.159066093
8567,55222.2045516623
8568,94859.7653324145
8569,887680.107399995
8570,363759.584104112
8571,972245.028465963
8572,411139.090839515
8573,107892.601788873
8574,47499.0641713684
8575,151786.521789058
8576,0
8577,123256.915422505
8578,300112.169415713
8579,385413.481128447
8580,190315.883175863
8581,0
8582,134458.083247024
8583,8837.28877381067
8584,59708.4926409741
8585,301181.915705967
8586,475583.58103277
8587,131079.954676298
8588,94988.0462323974
8589,281258.895444336
8590,21695.5986481136
8591,95412.1080018178
8592,74653.4483965924
8593,150987.011433854
8594,289785.213419885
8595,97117.0843842189
8596,696111.605374495
8597,374792.320229543
8598,253151.29374633
8599,173169.285214958
8600,717864.977828915
8601,64278.1019730868
8602,177211.808531983
8603,149760.121919053
8604,150023.145792071
8605,198491.262916364
8606,284018.363081646
8607,145685.223576232
8608,138788.7794967
8609,151012.785249326
8610,178904.882404581
8611,160965.451804314
8612,271049.278931712
8613,200697.711392124
8614,182337.702412304
8615,0
8616,161374.120226063
8617,360675.027961777
8618,118765.45367697
8619,251433.557371937
8620,273754.158349885
8621,306018.407445085
8622,54337.0994826316
8623,145034.361014308
8624,286599.327746518
8625,107511.018786113
8626,348205.356585825
8627,180269.455617641
8628,282235.988287446
8629,0
8630,39284.6639427226
8631,189424.51707073
8632,80967.3037541719
8633,81098.5203534159
8634,192841.931951584
8635,618134.587004797
8636,933503.871341847
8637,311715.805253826
8638,137690.479716545
8639,247619.604240318
8640,84497.0505036973
8641,359900.115328355
8642,117484.332631385
8643,169425.92692113
8644,223011.659534881
8645,182713.831262316
8646,348820.236648007
8647,63519.0088603222
8648,448320.969844417
8649,313695.696201153
8650,109824.315431675
8651,634848.198479373
8652,145854.353655783
8653,825755.610776409
8654,120835.438613544
8655,662826.948580014
8656,322152.959122975
8657,172100.171455381
8658,182810.043556759
8659,1095552.69523569
8660,0
8661,92428.8035138763
8662,33564.5606095784
8663,410437.659294151
8664,291555.251430832
8665,130151.138843294
8666,514951.27685995
8667,224993.737016922
8668,1789708.9125531
8669,300197.536442965
8670,441280.012740153
8671,111426.083668637
8672,166969.114697837
8673,152785.01106257
8674,60797.7057210836
8675,355464.476106971
8676,167415.437708553
8677,90341.9241099446
8678,211289.407952175
8679,66636.8919965198
8680,216510.40630495
8681,413612.439222185
8682,438066.600612422
8683,108613.108401186
8684,265164.730478558
8685,340639.718370259
8686,752086.001205462
8687,988375.895167447
8688,595137.295943842
8689,49139.7179008435
8690,168457.223407124
8691,980498.608714259
8692,198343.972029222
8693,59819.6422449457
8694,221362.794422637
8695,529956.872299127
8696,249941.664676873
8697,673804.198408439
8698,0
8699,158248.704897717
8700,57092.3208423713
8701,213747.401913783
8702,147530.695196356
8703,273992.677910157
8704,320852.196560392
8705,161201.62262139
8706,147897.673135235
8707,194148.254032515
8708,22423.0125382246
8709,800622.925234675
8710,298388.271770432
8711,436415.376385348
8712,178137.262317904
8713,525962.547407803
8714,94598.8851791471
8715,247084.743268867
8716,382369.804274113
8717,326736.247848589
8718,210332.743060569
8719,160503.700294998
8720,176273.9623139
8721,153764.186969972
8722,332359.742358144
8723,87678.5261787553
8724,296915.342839086
8725,408085.91874134
8726,395518.307499738
8727,69129.0508774838
8728,178715.089641662
8729,317801.197955175
8730,131292.711592067
8731,147632.252889413
8732,117568.861273392
8733,262440.114861192
8734,130846.911029267
8735,303007.120301823
8736,39408.8510117401
8737,192471.786682966
8738,139871.228596458
8739,106109.813869443
8740,441843.576130027
8741,150212.762536806
8742,1061081.87760356
8743,134285.862290916
8744,29980.7781948415
8745,95037.0833241575
8746,265394.983214849
8747,529688.62511472
8748,449847.816205929
8749,161788.676376974
8750,55091.9993816051
8751,251986.765192217
8752,176828.444043983
8753,458909.711923323
8754,794859.209283417
8755,56695.8217266554
8756,198193.983429777
8757,132075.741661073
8758,102765.562214408
8759,713401.703318774
8760,691409.649055249
8761,120393.856178892
8762,174618.742285531
8763,82941.6379974725
8764,231250.304996228
8765,314820.423826274
8766,138825.640555388
8767,203201.727369036
8768,184343.578870146
8769,1225794.45063716
8770,335380.90514158
8771,126516.082591303
8772,106243.907904462
8773,87914.4228217929
8774,104628.505463827
8775,234014.840707023
8776,168942.099066804
8777,178535.304534991
8778,56956.3559654849
8779,60321.9526616178
8780,193370.523691332
8781,269527.400125541
8782,76656.1330595817
8783,28734.0816202397
8784,154187.698158324
8785,545804.67771488
8786,231297.311190389
8787,115737.984347033
8788,174504.491583215
8789,241164.217358911
8790,145256.801990101
8791,183903.048097124
8792,183742.979850097
8793,64411.4988275587
8794,149747.871289171
8795,64311.1185819928
8796,114212.881674127
8797,243956.569372551
8798,0
8799,24116.9811051371
8800,53084.1160719793
8801,209958.392131751
8802,120440.252024718
8803,525597.534009441
8804,360315.696768709
8805,189600.511303229
8806,38093.3769364792
8807,989755.807291213
8808,724570.869771549
8809,76087.0613911205
8810,62306.0561060242
8811,620794.059366351
8812,277370.227925094
8813,89036.8040852133
8814,207462.44833714
8815,86267.0392396557
8816,736285.143780742
8817,173914.047266571
8818,289352.451439209
8819,30565.0970297201
8820,1030435.40283785
8821,1739474.73285594
8822,157561.755039013
8823,338711.980021822
8824,51490.2561449307
8825,142802.761465348
8826,39294.1374720824
8827,181929.354417555
8828,22292.9495620806
8829,211251.986881384
8830,346574.432353185
8831,170834.760878593
8832,432866.373845735
8833,91935.0171028685
8834,56008.0385359511
8835,86692.6752219612
8836,207782.520479624
8837,531761.731989472
8838,359445.116584391
8839,88806.009296577
8840,181850.07513911
8841,50769.1107986745
8842,198661.668994795
8843,42682.8561574561
8844,19920.5247706207
8845,180271.366071754
8846,693296.403323886
8847,232008.727061219
8848,1231984.66495212
8849,251058.526970165
8850,197289.644765751
8851,296690.882224226
8852,146660.324737891
8853,308829.67172422
8854,184479.694667812
8855,337481.356011681
8856,168701.55494496
8857,67615.5809706058
8858,375040.038627624
8859,509804.677255423
8860,132205.046551539
8861,189318.435608055
8862,268220.888305622
8863,198067.38212259
8864,222621.828141192
8865,155569.322835179
8866,157162.137614216
8867,8166.97684698942
8868,55113.8435504472
8869,177894.169552691
8870,222023.64481837
8871,716853.965838678
8872,309877.195938572
8873,192123.661117587
8874,322879.035471655
8875,107490.550823328
8876,140760.720006114
8877,693746.936947871
8878,141467.379021714
8879,397768.937250217
8880,244747.055883459
8881,227200.212935147
8882,306332.129928747
8883,168539.364110264
8884,244714.480366243
8885,215209.249861493
8886,301532.78673063
8887,197212.808675136
8888,213350.852666363
8889,340734.31130836
8890,51098.7556849108
8891,321364.977624782
8892,282379.971318757
8893,646407.490958305
8894,269414.856480014
8895,247736.803709621
8896,320675.530118166
8897,230592.423622071
8898,181152.519030679
8899,213511.606189092
8900,197529.004097872
8901,449221.654972365
8902,1057611.51393823
8903,120868.635262447
8904,123999.760877955
8905,613748.514201008
8906,108594.059804672
8907,130394.980974635
8908,635633.62679168
8909,144540.098549102
8910,265142.988014221
8911,175445.184142107
8912,137553.811242843
8913,46587.9631004404
8914,187635.836904701
8915,88945.601118866
8916,185976.427929477
8917,166596.913714214
8918,100724.640785665
8919,284567.986189907
8920,29534.98728019
8921,0
8922,493292.472135805
8923,54634.3857452703
8924,201391.661285503
8925,255673.526818011
8926,173503.137867306
8927,270632.179622765
8928,0
8929,124221.112559864
8930,90678.7575577692
8931,89016.1707887601
8932,94375.3823426252
8933,280321.853433226
8934,227190.64283313
8935,232139.60515848
8936,301698.695477632
8937,75009.0736423844
8938,35262.0854788499
8939,240405.986808559
8940,229639.693657622
8941,322559.799003166
8942,503664.930054938
8943,150607.117463728
8944,313710.463362148
8945,385182.723426547
8946,46679.1988486012
8947,186253.597356327
8948,238635.124410681
8949,282080.727202696
8950,324662.796409334
8951,56727.8117847447
8952,181833.67958461
8953,836037.652017502
8954,56396.2430350679
8955,464145.344841286
8956,226709.673424586
8957,369197.942741141
8958,215828.730005118
8959,141916.602366239
8960,72372.1541580128
8961,125682.522074241
8962,511894.463542265
8963,200039.687800813
8964,140140.38906264
8965,341208.579795326
8966,183982.772179632
8967,207187.834349688
8968,223845.234984891
8969,746800.467116594
8970,257326.003133078
8971,238468.220343672
8972,363456.399121195
8973,234529.270393655
8974,80156.9257865789
8975,184228.793295802
8976,258347.237524168
8977,264624.926529194
8978,803977.381132005
8979,138030.692396678
8980,232048.230687841
8981,358879.552378099
8982,1413152.74988525
8983,514825.584046549
8984,111312.669783434
8985,411401.852493243
8986,183738.363488294
8987,80870.3760820345
8988,203246.522732633
8989,665831.073109353
8990,677714.693366162
8991,72299.560683617
8992,1157476.65087472
8993,157574.531378488
8994,262507.085712891
8995,240196.036512797
8996,233082.007403715
8997,220772.400804035
8998,66894.420587188
8999,131237.264564206
9000,287272.719872975
9001,205691.171030395
9002,22098.2236552557
9003,239122.53691365
9004,254504.209800276
9005,162826.752103934
9006,213260.743694779
9007,125695.772871994
9008,183216.499396311
9009,395566.401026662
9010,49773.8845182965
9011,200474.598651893
9012,92863.9530502954
9013,38520.3115586379
9014,143804.907546141
9015,170495.442926986
9016,602574.618474626
9017,352499.603476316
9018,185119.37745857
9019,78720.512733216
9020,234995.843680299
9021,0
9022,10330.9839127742
9023,117000.892561194
9024,147932.610680195
9025,0
9026,395994.733357125
9027,377542.904709618
9028,269614.205062162
9029,71810.4193944746
9030,160398.317437626
9031,97080.6592804319
9032,166942.618719619
9033,280722.535062018
9034,846414.814171029
9035,85758.3985281361
9036,388382.592373962
9037,40411.037177447
9038,221969.360248672
9039,413395.737987414
9040,263273.264766096
9041,178571.07306779
9042,259422.148730876
9043,216161.102516584
9044,226732.976223999
9045,349641.533948234
9046,426545.868431361
9047,156779.926399635
9048,191877.217627274
9049,308930.905210785
9050,72066.3970608589
9051,220352.245405297
9052,495460.290707101
9053,483897.555391318
9054,203132.564956672
9055,2148173.97047246
9056,259063.615983338
9057,86314.5497539473
9058,486989.007982426
9059,436438.808151143
9060,192343.788509849
9061,187433.601706989
9062,69220.7040898014
9063,428316.996998372
9064,616437.688870908
9065,142309.847263935
9066,1413515.54979807
9067,202537.90036578
9068,143002.515703084
9069,295779.755970219
9070,106762.220789567
9071,156316.141263508
9072,192632.648596389
9073,227252.442099023
9074,288856.641971254
9075,47134.5694320269
9076,128410.520824083
9077,497422.711028973
9078,39983.7527349699
9079,231515.148131914
9080,669967.903075354
9081,1113629.72590534
9082,450722.337995052
9083,104671.643104214
9084,755491.555844549
9085,98559.5530792243
9086,180987.038405264
9087,249145.522206894
9088,170335.239375974
9089,210751.204985416
9090,107447.149906844
9091,135087.971031336
9092,175657.599961153
9093,250917.636404481
9094,222095.507392177
9095,207567.866817125
9096,267440.572026985
9097,135343.504377515
9098,90933.7899881188
9099,764969.534124845
9100,183711.129320449
9101,210352.342235856
9102,338893.792908285
9103,928709.486969566
9104,401117.58794772
9105,35260.5856899626
9106,252074.342115325
9107,112977.078638761
9108,105385.258284779
9109,520182.729467838
9110,133941.721640889
9111,70743.2062564337
9112,89961.5366772374
9113,298888.213984464
9114,239921.100665988
9115,519043.147791139
9116,428923.890693204
9117,188997.622262318
9118,375471.42179978
9119,53451.3724153845
9120,563542.255188795
9121,152856.639823146
9122,90832.7366313279
9123,269643.990549911
9124,154102.775088367
9125,62358.6703231881
9126,291107.324837023
9127,234482.326445601
9128,492545.51327908
9129,389395.47539032
9130,237209.724132875
9131,881057.880452314
9132,152826.902106108
9133,173244.373696838
9134,146593.764387886
9135,180385.24740294
9136,308296.889892983
9137,471694.98568591
9138,229512.928767532
9139,194329.850152153
9140,185337.929059097
9141,92352.8988806771
9142,299248.066898911
9143,742598.479299655
9144,357059.835609813
9145,152531.641588902
9146,139851.831102842
9147,767867.502327474
9148,48491.4225752904
9149,224177.972529906
9150,84084.5448661165
9151,201113.0602354
9152,203870.634846684
9153,118808.986297166
9154,276838.862242292
9155,32442.197857329
9156,113228.964102605
9157,609045.327120039
9158,98827.6262957333
9159,527108.148194494
9160,588136.638470595
9161,55528.2096732515
9162,135295.061246957
9163,564510.136114597
9164,221998.32267457
9165,418085.462781132
9166,229101.460857007
9167,176068.13131361
9168,88538.4337718332
9169,81731.3787630673
9170,99540.9219192268
9171,315601.824444445
9172,376285.853044327
9173,17529.1129178639
9174,194857.410866835
9175,242111.321947848
9176,90043.0248059861
9177,112026.829814849
9178,354762.733629945
9179,386854.643528463
9180,65910.6311733411
9181,204468.453174464
9182,229781.143041249
9183,435546.591584586
9184,0
9185,70779.6168277918
9186,7815.26884126477
9187,39466.2334589139
9188,109954.871248575
9189,0
9190,204517.806406488
9191,123199.416962748
9192,751567.942071473
9193,1935139.22395186
9194,33503.4387431979
9195,744832.745996006
9196,483420.729817368
9197,277158.189816885
9198,87468.2099668658
9199,223233.021427539
9200,669070.182366808
9201,106611.990860222
9202,320345.13759316
9203,61807.0863545817
9204,474827.433994019
9205,429740.082413923
9206,73912.013541291
9207,346101.035343338
9208,322147.309194227
9209,391008.829118272
9210,377557.852491517
9211,208231.975190035
9212,190024.749068201
